step,sim_time_sec,t_zone_c,t_amb_c,p_total_w,a0,a1,t_supply_cmd_c,fan_cmd_u,controller_source,prev_t_zone_c
0,261000.0,23.162917390905534,-22.75,3247.947545139524,0.5062941312789917,0.35053008794784546,30.80350011587143,0.6752650439739227,ppo_thermostatic,16.117025771219744
1,261900.0,22.92723690896628,-23.025000000000006,3074.216874251369,0.41776928305625916,0.3697584271430969,30.051038905978203,0.6848792135715485,ppo_thermostatic,23.162917390905534
2,262800.0,23.21929842330394,-23.30000000000001,3305.3448959101365,0.4528031647205353,0.4686887860298157,30.34882690012455,0.7343443930149078,ppo_thermostatic,22.92723690896628
3,263700.0,23.281902732617766,-23.57499999999999,3397.2922272593887,0.4819660484790802,0.47284388542175293,30.59671141207218,0.7364219427108765,ppo_thermostatic,23.21929842330394
4,264600.0,23.32815350719801,-23.849999999999994,3478.195976316121,0.5034715533256531,0.48132169246673584,30.77950820326805,0.7406608462333679,ppo_thermostatic,23.281902732617766
5,265500.0,23.36962909132984,-24.125,3550.938524259185,0.5211607217788696,0.4912872910499573,30.929866135120392,0.7456436455249786,ppo_thermostatic,23.32815350719801
6,266400.0,23.42199462323174,-24.400000000000006,3624.910181411059,0.5383948683738708,0.5041395425796509,31.076356381177902,0.7520697712898254,ppo_thermostatic,23.36962909132984
7,267300.0,23.41889518331817,-24.3828125,3661.1131246941304,0.538880467414856,0.5177755951881409,31.080483973026276,0.7588877975940704,ppo_thermostatic,23.42199462323174
8,268200.0,23.499329833803188,-23.98750000000001,3722.8206765349414,0.5542253255844116,0.533423125743866,31.2109152674675,0.766711562871933,ppo_thermostatic,23.41889518331817
9,269100.0,23.61175705219773,-23.5234375,3787.4043180487656,0.5739654302597046,0.5489437580108643,31.37870615720749,0.7744718790054321,ppo_thermostatic,23.499329833803188
10,270000.0,23.730938364626354,-23.30000000000001,3854.8591768028073,0.5951845645904541,0.5642289519309998,31.55906879901886,0.7821144759654999,ppo_thermostatic,23.61175705219773
11,270900.0,23.844596810746168,-23.30000000000001,3929.0210313943912,0.6227409243583679,0.5707411170005798,31.793297857046127,0.7853705585002899,ppo_thermostatic,23.730938364626354
12,271800.0,23.91623616163247,-23.30000000000001,3996.9836166889754,0.6424564719200134,0.5792186856269836,31.960880011320114,0.7896093428134918,ppo_thermostatic,23.844596810746168
13,272700.0,23.95540468070749,-23.30000000000001,4055.955057103496,0.6599071621894836,0.5816893577575684,32.10921087861061,0.7908446788787842,ppo_thermostatic,23.91623616163247
14,273600.0,23.973228869753996,-23.30000000000001,4101.784196205897,0.6745116710662842,0.57972252368927,32.233349204063416,0.789861261844635,ppo_thermostatic,23.95540468070749
15,274500.0,24.01333103497916,-23.30000000000001,4147.682094580799,0.7152157425880432,0.5431236028671265,32.57933381199837,0.7715618014335632,ppo_thermostatic,23.973228869753996
16,275400.0,24.01560038401925,-23.30000000000001,4174.136442767952,0.7273939251899719,0.5356310606002808,32.68284836411476,0.7678155303001404,ppo_thermostatic,24.01333103497916
17,276300.0,23.982393048687925,-23.30000000000001,4182.33113331799,0.7280513048171997,0.5322070717811584,32.6884360909462,0.7661035358905792,ppo_thermostatic,24.01560038401925
18,277200.0,23.928461438518752,-23.30000000000001,4180.817584074676,0.7220185399055481,0.5313717722892761,32.63715758919716,0.7656858861446381,ppo_thermostatic,23.982393048687925
19,278100.0,23.857329926990644,-23.30000000000001,4169.667305140227,0.7141073942184448,0.5269140601158142,32.56991285085678,0.7634570300579071,ppo_thermostatic,23.928461438518752
20,279000.0,23.783453978179978,-23.30000000000001,4156.8770388890625,0.701105535030365,0.5285934805870056,32.4593970477581,0.7642967402935028,ppo_thermostatic,23.857329926990644
21,279900.0,23.702948577955283,-23.30000000000001,4139.675155103858,0.6858696937561035,0.5307742953300476,32.32989239692688,0.7653871476650238,ppo_thermostatic,23.783453978179978
22,280800.0,23.61766939333137,-23.30000000000001,4121.039235285995,0.6696835160255432,0.5330107808113098,32.19230988621712,0.7665053904056549,ppo_thermostatic,23.702948577955283
23,281700.0,23.494594477804355,-23.30000000000001,4085.0460761720446,0.6526825428009033,0.5237849354743958,32.04780161380768,0.7618924677371979,ppo_thermostatic,23.61766939333137
24,282600.0,23.396604504546644,-23.30000000000001,4072.2612626651166,0.6369990706443787,0.5252140164375305,31.91449210047722,0.7626070082187653,ppo_thermostatic,23.494594477804355
25,283500.0,23.301107474023638,-23.30000000000001,4062.4022761416754,0.6248558163642883,0.5230211019515991,31.81127443909645,0.7615105509757996,ppo_thermostatic,23.396604504546644
26,284400.0,23.217225857551455,-23.30000000000001,4052.976281308851,0.6155101656913757,0.5189172625541687,31.731836408376694,0.7594586312770844,ppo_thermostatic,23.301107474023638
27,285300.0,23.115794171080722,-23.386413043478257,4016.3063825072495,0.6074452996253967,0.5002224445343018,31.663285046815872,0.7501112222671509,ppo_thermostatic,23.217225857551455
28,286200.0,23.081427972142876,-23.580434782608705,3981.139293968637,0.5960341691970825,0.4979822635650635,31.5662904381752,0.7489911317825317,ppo_thermostatic,23.115794171080722
29,287100.0,23.069943204946526,-23.78423913043477,3918.6215683491,0.5780702233314514,0.49894464015960693,31.413596898317337,0.7494723200798035,ppo_thermostatic,23.081427972142876
30,288000.0,23.111795909260877,-23.900000000000006,3814.0717165074816,0.5523580312728882,0.504848837852478,31.19504326581955,0.752424418926239,ppo_thermostatic,23.069943204946526
31,288900.0,23.558285187930608,-23.863275074110675,3401.593542760858,0.5049287676811218,0.4966169595718384,30.791894525289536,0.7483084797859192,ppo_thermostatic,23.111795909260877
32,289800.0,23.398368786083836,-23.67126976284584,3096.687524474626,0.3805633783340454,0.5478811860084534,29.734788715839386,0.7739405930042267,ppo_thermostatic,23.558285187930608
33,290700.0,23.320471572840574,-23.318629570158095,2876.867143486256,0.3132735788822174,0.5555832982063293,29.162825420498848,0.7777916491031647,ppo_thermostatic,23.398368786083836
34,291600.0,23.286511080051582,-22.80000000000001,2695.2653055551104,0.2672214210033417,0.5497046709060669,28.771382078528404,0.7748523354530334,ppo_thermostatic,23.320471572840574
35,292500.0,23.106147257914756,-22.1633877840909,2442.3012598350083,0.18039372563362122,0.5572792291641235,28.03334666788578,0.7786396145820618,ppo_thermostatic,23.286511080051582
36,293400.0,23.082101325030862,-21.472443181818193,2259.803390110011,0.13555201888084412,0.5498590469360352,27.652192160487175,0.7749295234680176,ppo_thermostatic,23.106147257914756
37,294300.0,23.10711197395989,-20.745276988636363,2085.268408706055,0.09863994270563126,0.5408371686935425,27.338439512997866,0.7704185843467712,ppo_thermostatic,23.082101325030862
38,295200.0,23.19954872456799,-20.0,1889.306805321019,0.0626729354262352,0.5353582501411438,27.032719951123,0.7676791250705719,ppo_thermostatic,23.10711197395989
39,296100.0,22.95479327803099,-19.15486505681818,1548.4873366220245,-0.05640091374516487,0.555083155632019,26.0205922331661,0.7775415778160095,ppo_thermostatic,23.19954872456799
40,297000.0,22.951427374527725,-18.219602272727286,1333.2837060404204,-0.10820390284061432,0.5487111806869507,25.58026682585478,0.7743555903434753,ppo_thermostatic,22.95479327803099
41,297900.0,23.02213705009757,-17.34953835227273,1116.8386855503413,-0.151656836271286,0.5405678749084473,25.21091689169407,0.7702839374542236,ppo_thermostatic,22.951427374527725
42,298800.0,23.09563275815583,-16.69999999999999,899.3527715484184,-0.19679099321365356,0.53944331407547,24.827276557683945,0.769721657037735,ppo_thermostatic,23.02213705009757
43,299700.0,22.94375216062224,-16.373070790816314,599.8574447319347,-0.2894381582736969,0.5428192019462585,24.039775654673576,0.7714096009731293,ppo_thermostatic,23.09563275815583
44,300600.0,22.977762384880748,-16.265688775510228,419.93274590900774,-0.3293561041355133,0.5357517600059509,23.700473114848137,0.7678758800029755,ppo_thermostatic,22.94375216062224
45,301500.0,23.005519681845385,-16.225462372448987,257.3846861378099,-0.3660961985588074,0.5290738940238953,23.388182312250137,0.7645369470119476,ppo_thermostatic,22.977762384880748
46,302400.0,23.06713125310921,-16.100000000000023,114.20546829137284,-0.39446985721588135,0.5253252983093262,23.14700621366501,0.7626626491546631,ppo_thermostatic,23.005519681845385
47,303300.0,23.09118521260234,-15.867091836734687,117.10285965728994,-0.4328431785106659,0.5379281640052795,22.82083298265934,0.7689640820026398,ppo_thermostatic,23.06713125310921
48,304200.0,23.256761204969905,-15.60612244897959,144.98285456552588,-0.4392663836479187,0.5206998586654663,22.76623573899269,0.7603499293327332,ppo_thermostatic,23.09118521260234
49,305100.0,23.389869900810254,-15.317091836734676,177.69751381853493,-0.4528486728668213,0.5105808973312378,22.65078628063202,0.7552904486656189,ppo_thermostatic,23.256761204969905
50,306000.0,23.52701465250169,-15.0,203.9841577441901,-0.46043530106544495,0.5026856660842896,22.586299940943718,0.7513428330421448,ppo_thermostatic,23.389869900810254
51,306900.0,23.410316794763332,-14.284750566893422,262.18057051443475,-0.522244930267334,0.5080870985984802,22.06091809272766,0.7540435492992401,ppo_thermostatic,23.52701465250169
52,307800.0,23.656048294301456,-13.148790627362075,263.2211835513171,-0.5003620982170105,0.4816262125968933,22.24692216515541,0.7408131062984467,ppo_thermostatic,23.410316794763332
53,308700.0,23.704576732854605,-12.113435374149674,292.6465428309089,-0.5204917192459106,0.4794579744338989,22.07582038640976,0.7397289872169495,ppo_thermostatic,23.656048294301456
54,309600.0,23.84561607639324,-11.699999999999989,298.5300864848702,-0.5108103156089783,0.47223424911499023,22.158112317323685,0.7361171245574951,ppo_thermostatic,23.704576732854605
55,310500.0,24.121749966279708,-11.840196078431347,275.07834440183865,-0.4604068994522095,0.4624900221824646,22.58654135465622,0.7312450110912323,ppo_thermostatic,23.84561607639324
56,311400.0,24.074831654733543,-12.094226579520694,297.3430686398283,-0.4803854525089264,0.4817435145378113,22.416723653674126,0.7408717572689056,ppo_thermostatic,24.121749966279708
57,312300.0,24.189444046878407,-12.426143790849665,288.95887009627495,-0.46044912934303284,0.47870922088623047,22.58618240058422,0.7393546104431152,ppo_thermostatic,24.074831654733543
58,313200.0,24.174937667111237,-12.800000000000011,293.3777335965051,-0.4654448926448822,0.480746328830719,22.5437184125185,0.7403731644153595,ppo_thermostatic,24.189444046878407
59,314100.0,24.540384374620203,-13.17941176470589,230.6973314975154,-0.36885133385658264,0.47931259870529175,23.364763662219048,0.7396562993526459,ppo_thermostatic,24.174937667111237
60,315000.0,24.301784167259484,-13.562254901960785,243.941705351871,-0.4012830853462219,0.5111135840415955,23.089093774557114,0.7555567920207977,ppo_thermostatic,24.540384374620203
61,315900.0,24.354169153981957,-13.96397058823527,196.94140668919854,-0.3563564121723175,0.5067405104637146,23.4709704965353,0.7533702552318573,ppo_thermostatic,24.301784167259484
62,316800.0,24.15995594157306,-14.399999999999977,172.8479340593803,-0.3576982915401459,0.5131084322929382,23.45956452190876,0.7565542161464691,ppo_thermostatic,24.354169153981957
63,317700.0,24.437579307075794,-14.901171874999989,72.05357148243948,-0.24285832047462463,0.4916561245918274,24.43570427596569,0.7458280622959137,ppo_thermostatic,24.15995594157306
64,318600.0,24.093018270600794,-15.469791666666652,130.89456463023356,-0.2695356011390686,0.5235863327980042,24.208947390317917,0.7617931663990021,ppo_thermostatic,24.437579307075794
65,319500.0,24.14721729560074,-16.078515625000023,343.28034608744326,-0.20913073420524597,0.5141063928604126,24.72238875925541,0.7570531964302063,ppo_thermostatic,24.093018270600794
66,320400.0,24.024786655787977,-16.69999999999999,470.01087567685744,-0.19063346087932587,0.5051745772361755,24.87961558252573,0.7525872886180878,ppo_thermostatic,24.14721729560074
67,321300.0,24.18370641900475,-17.50566406249999,729.4406179005592,-0.10394421219825745,0.4907567501068115,25.61647419631481,0.7453783750534058,ppo_thermostatic,24.024786655787977
68,322200.0,24.087194658539943,-18.50468749999999,853.0986707916336,-0.0833577811717987,0.48929375410079956,25.79145886003971,0.7446468770503998,ppo_thermostatic,24.18370641900475
69,323100.0,24.069462969613824,-19.426367187500006,1001.6949556700617,-0.0460345521569252,0.48277854919433594,26.108706306666136,0.741389274597168,ppo_thermostatic,24.087194658539943
70,324000.0,24.021717062013863,-20.0,1110.156932483217,-0.0214756578207016,0.4725947976112366,26.317456908524036,0.7362973988056183,ppo_thermostatic,24.069462969613824
71,324900.0,23.52239612260206,-20.194648437500007,1449.9310692690967,0.010978065431118011,0.4617167115211487,26.593313556164503,0.7308583557605743,ppo_thermostatic,24.021717062013863
72,325800.0,23.795201593354875,-20.2096875,1731.3291114459162,0.12985259294509888,0.4232751131057739,27.60374704003334,0.711637556552887,ppo_thermostatic,23.52239612260206
73,326700.0,23.710160116496297,-20.11988281250001,1791.2505656219867,0.13391798734664917,0.4290841817855835,27.638302892446518,0.7145420908927917,ppo_thermostatic,23.795201593354875
74,327600.0,23.721317300509554,-20.0,1889.2066280949107,0.1639097034931183,0.42271101474761963,27.893232479691505,0.7113555073738098,ppo_thermostatic,23.710160116496297
75,328500.0,23.61027584470844,-19.85374999999999,1913.3924823225125,0.1614331603050232,0.41230982542037964,27.872181862592697,0.7061549127101898,ppo_thermostatic,23.721317300509554
76,329400.0,23.570119493069,-19.669999999999987,1973.7982336719717,0.1800903081893921,0.3951340913772583,28.030767619609833,0.6975670456886292,ppo_thermostatic,23.61027584470844
77,330300.0,23.515426112942976,-19.50125,2025.3472487199585,0.19362011551856995,0.38150471448898315,28.145770981907845,0.6907523572444916,ppo_thermostatic,23.570119493069
78,331200.0,23.467459912014135,-19.400000000000006,2082.168544555963,0.20893892645835876,0.36979883909225464,28.27598087489605,0.6848994195461273,ppo_thermostatic,23.515426112942976
79,332100.0,23.446902499897078,-19.48942307692306,2156.2831953779933,0.23554512858390808,0.35206449031829834,28.50213359296322,0.6760322451591492,ppo_thermostatic,23.467459912014135
80,333000.0,23.39950446714022,-19.738461538461536,2222.65098214987,0.2498507797718048,0.34986573457717896,28.62373162806034,0.6749328672885895,ppo_thermostatic,23.446902499897078
81,333900.0,23.351782454071667,-19.968269230769238,2289.5451315201144,0.2638038098812103,0.34871378540992737,28.742332383990288,0.6743568927049637,ppo_thermostatic,23.39950446714022
82,334800.0,23.31141841229254,-20.0,2352.878615049489,0.2770021855831146,0.34880346059799194,28.854518577456474,0.674401730298996,ppo_thermostatic,23.351782454071667
83,335700.0,23.254063667689593,-19.859671945701365,2394.310023477534,0.2865673899650574,0.34023165702819824,28.935822814702988,0.6701158285140991,ppo_thermostatic,23.31141841229254
84,336600.0,23.23273180064234,-19.702714932126696,2449.8344932121754,0.2990472614765167,0.34186023473739624,29.041901722550392,0.6709301173686981,ppo_thermostatic,23.254063667689593
85,337500.0,23.2113427267945,-19.544400452488674,2499.669495962227,0.3089998960494995,0.3450506329536438,29.126499116420746,0.6725253164768219,ppo_thermostatic,23.23273180064234
86,338400.0,23.194436660317365,-19.400000000000006,2547.537340992684,0.3187984526157379,0.3483499586582184,29.209786847233772,0.6741749793291092,ppo_thermostatic,23.2113427267945
87,339300.0,23.121644967210443,-19.268910845588238,2552.052250987791,0.361135333776474,0.2648507356643677,29.56965033710003,0.6324253678321838,ppo_thermostatic,23.194436660317365
88,340200.0,23.146908047590443,-19.14111519607843,2607.8410167539623,0.3800095319747925,0.2663838863372803,29.730081021785736,0.6331919431686401,ppo_thermostatic,23.121644967210443
89,341100.0,23.148582127586963,-19.017761948529426,2637.9741273751756,0.3870075047016144,0.26995593309402466,29.789563789963722,0.6349779665470123,ppo_thermostatic,23.146908047590443
90,342000.0,23.152453001403444,-18.900000000000006,2664.191452356937,0.39385026693344116,0.2722936272621155,29.84772726893425,0.6361468136310577,ppo_thermostatic,23.148582127586963
91,342900.0,23.163894055048388,-18.847823660714283,2707.314565219318,0.3674977719783783,0.33680564165115356,29.623731061816216,0.6684028208255768,ppo_thermostatic,23.152453001403444
92,343800.0,23.12441878256135,-18.875446428571422,2726.1391562781046,0.36694496870040894,0.3389630913734436,29.619032233953476,0.6694815456867218,ppo_thermostatic,23.163894055048388
93,344700.0,23.106231333635492,-18.915345982142867,2761.609076310234,0.3745015859603882,0.3396863341331482,29.6832634806633,0.6698431670665741,ppo_thermostatic,23.12441878256135
94,345600.0,23.09174934436345,-18.900000000000006,2799.0841295913956,0.38303062319755554,0.3404426574707031,29.755760297179222,0.6702213287353516,ppo_thermostatic,23.106231333635492
